"V1" "V2" "V3" "V4"
"369" 0.00781854568164249 0.226659940638072 0.00313578679063183 0.762385726889654
"370" 1.35587939945052e-06 0.970221567405664 0.0297757463394432 1.33037549333741e-06
"371" 0.00582406113413198 3.39118777767697e-05 0.531906902065164 0.462235124922927
"372" 2.15210798840485e-06 0.716358945791707 0.283636851727389 2.05037291473673e-06
"373" 8.38874028582939e-07 0.990530498448085 0.00946784506527123 8.17612615502039e-07
"374" 0.00122147930471604 0.256095778544549 7.09011524233715e-06 0.742675652035493
"375" 0.000440342207690897 0.999505662268274 4.20610101951807e-06 4.97894230158004e-05
"376" 0.0478808344400148 0.857262266327444 1.10911947942538e-05 0.0948458080377473
"377" 0.0158605948918087 0.976218666814299 0.00560407509428107 0.00231666319961165
"378" 0.0432067380267448 0.0290545622338028 0.411740490844228 0.515998208895224
"379" 0.220634397306552 0.0922551748946428 0.679643922226137 0.00746650557266774
"380" 0.576713992323864 0.00758600907274024 0.401315447142745 0.014384551460651
"381" 0.00816257633062574 0.787289989502374 0.00643650785583802 0.198110926311162
"382" 0.270109924662601 0.0379939994299009 0.52046179107352 0.171434284833978
"383" 0.621020945987956 7.48430458431264e-06 0.377550008443268 0.00142156126419137
"384" 0.476611205647887 0.110841336341245 0.412438802842818 0.000108655168048913
"385" 0.00408660729644902 0.769714303978031 6.29134149508853e-06 0.226192797384025
"386" 0.158151235835101 0.788764716991825 4.81325132457296e-05 0.0530359146598279
"387" 1.63085235647105e-06 0.999699122725914 0.00029763297778474 1.61344394509848e-06
"388" 8.99283913832619e-07 0.999993987361418 4.22475190304737e-06 8.88602765550573e-07
"389" 0.102061673226248 0.292727730602755 2.68132050069943e-06 0.605207914850497
"390" 0.0286646079670501 0.898276860010987 1.26412500777775e-05 0.073045890771885
"391" 1.21344707065136e-06 0.99992386160301 7.3728953385772e-05 1.19599653375551e-06
"392" 1.42299848889779e-06 0.999395637452827 0.000601595032765902 1.3445159182262e-06
"393" 4.77665230932744e-05 0.698383206568025 0.301558036173525 1.09907353560669e-05
"394" 2.40839782626462e-06 0.000385248697458665 0.999609996434049 2.34647066560573e-06
"395" 1.00861791339665e-06 0.940077592858476 0.0599204298430043 9.68680605960562e-07
"396" 0.0335280895435244 0.910473710287546 0.0501439400942417 0.00585426007468741
"397" 7.32001214292125e-07 0.999939388471993 5.91578166355497e-05 7.21710156806804e-07
"398" 2.36578018184084e-06 0.909723122427795 0.0902722365768486 2.27521517417247e-06
"399" 8.67293128542984e-07 0.993471535197592 0.00652675275331556 8.44755963481148e-07
"400" 1.14383025055452e-06 0.868632007573785 0.1313657449319 1.10366406379748e-06
"401" 0.31792335507415 0.272584933605176 0.402437579033738 0.00705413228693591
"402" 0.000989919764780774 0.0518636885610889 0.0112917976843677 0.935854593989763
"403" 0.181792395881191 0.00180302011661631 0.303932428154305 0.512472155847888
